ID,Display Order,Category,Rarity,Description,Name,Token Standard,Token Address,Token ID,Image URL
rune_beast_4010_s8_nft,240100.0,Special,Mystic,"{Solo}. When your turn starts, +2 {Rage}. {Rage} on this Axie now grants +2 DMG per stack. Deal +10% DMG in Fury Form.",Endless Anger,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1008016,https://storage.googleapis.com/origin-production/assets/item/rune_beast_utility_1.png
rune_beast_4011_s8_nft,240110.0,Special,Mystic,"{Solo}. On targets with Bleed, Single and <AoE> Attacks create <Bloodstorm> then double the {Bleed} stacks on targets with < 10 {Bleed}.",Brutal Claw,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1008017,https://storage.googleapis.com/origin-production/assets/item/rune_brutal_claw.png
rune_beast_4012_s8_nft,240120.0,Special,Mystic,{Solo}. <Counter Attack>. Deal +5% DMG per this Axie's Attack Card in your Deck (cap at 25%).,Counter Stance,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1008018,https://storage.googleapis.com/origin-production/assets/item/rune_beast_counterstance.png
rune_bug_2010_s8_nft,320100.0,Special,Rare,"When the battle starts, +3 {Cocoon}. Gain +18% Shield from all sources.",Way of Bug,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1008019,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_bug.png
rune_mech_2011_s8_nft,820110.0,Special,Rare,Take -10 DMG from Attacks.,Steelskin,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1008065,https://storage.googleapis.com/origin-production/assets/item/rune_steelskin.png
ecard_neutral_1010_s4_nondec,10110102.0,Special,Common,"(Alter Any)
Max HP +3.",Charm of Vitality I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1001.png
ecard_neutral_2010_s8_nft,10120100.0,Special,Rare,"(Alter Any)
Max HP +10.",Charm of Vitality II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2008001,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2001.png
axie_buba,5.0,Axie,Rare,Starter Axie. Class: Beast.,Buba,,,,https://storage.googleapis.com/origin-production/assets/item/axie_buba.png
ecard_neutral_3011_s4_nondec,10130112.0,Special,Epic,"(Alter Single Attacks)
Change target to the furthest Enemy. Deal -15% DMG.",Sun Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_4003.png
rune_dusk_4010_s8_nft,1040100.0,Special,Mystic,"{Solo}. When your turn starts, on Odd <Round>, randomly apply 1 to 6 {Fear} to Enemy Axies. [Confused] deal 1x to 6x DMG to enemies.",Gloomy Dice,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1008088,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_utility_1.png
rune_neutral_3012_s5_nft,130120.0,Special,Epic,"{Solo}. Max HP +40. On death, Shield other allies and deal DMG to enemies for 10% of Max HP.",Last Wish,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1005005,https://storage.googleapis.com/origin-production/assets/item/rune_last_wish.png
rune_aquatic_3011_s5_nft,630110.0,Special,Epic,"{Solo}. When your turn starts, gain Shield equal to 10% of Max HP.",Calcium Armor,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1005039,https://storage.googleapis.com/origin-production/assets/item/rune_aquatic_defensive_1.png
rune_aquatic_3012_s5_nft,630120.0,Special,Epic,"{Solo}. Before the battle starts, add 1 [Giant Bubble] to your Deck.",Giant Bubble,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1005040,https://storage.googleapis.com/origin-production/assets/item/rune_giant_bubble.png
ecard_plant_3012_s8_nft,10530120.0,Special,Epic,"(Alter Any)
<Retain>. If Retained, +1 {Leaf} when played.",Ancient Root,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2008066,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_5004.png
rune_beast_2010_s8,220101.0,Special,Rare,"When the battle starts, +2 {Rage}. Attacks deal +15% DMG.",Way of Beast,,,,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_beast.png
rune_bug_2010_s8,320101.0,Special,Rare,"When the battle starts, +3 {Cocoon}. Gain +18% Shield from all sources.",Way of Bug,,,,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_bug.png
ecard_neutral_3012_s5_nft,10130120.0,Special,Epic,"(Alter Any)
<Retain>.",Scotch Tape,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2005014,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5004.png
rune_reptile_2010_s8,720101.0,Special,Rare,"When the battle starts, +2 {Spike}. When your turn ends, heal 5% Max HP.",Way of Reptile,,,,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_reptile.png
axie_olek,5.0,Axie,Rare,Starter Axie. Class: Plant.,Olek,,,,https://storage.googleapis.com/origin-production/assets/item/axie_olek.png
rune_mech_2002_s0,10820021.0,Special,Rare,Deal 20% more DMG if this Axie has Shield.,Zap Armor,,,,https://storage.googleapis.com/origin-production/assets/item/rune_mech_offensive_1.png
rune_neutral_1001_s0,10110011.0,Special,Common,Recover 4% of max HP at the end of your turn.,Leftover Potion,,,,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_utility_1.png
rune_mech_2010_s8,820101.0,Special,Rare,"Before the battle starts, +1 [Scan] to your Deck. This Axie's Cards gain +10% Value.",Trap Nullifier,,,,https://storage.googleapis.com/origin-production/assets/item/rune_trap_nullifier.png
rune_beast_2010_s5_nft,220100.0,Special,Rare,"When the battle starts, +2 {Rage}. Attacks deal +15% DMG.",Way of Beast,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1005008,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_beast.png
rune_reptile_3012_s8,730121.0,Special,Epic,"{Solo}. When your turn starts, +1 {Spike}. {Spike} on this Axie grant +3 {Bloodspike}. Whenever hit, heal 10 HP.",Prehistoric Armor,,,,https://storage.googleapis.com/origin-production/assets/item/rune_prehistoric_armor.png
rune_dusk_4010_s8,1040101.0,Special,Mystic,"{Solo}. When your turn starts, on Odd <Round>, randomly apply 1 to 6 {Fear} to Enemy Axies. [Confused] deal 1x to 6x DMG to enemies.",Gloomy Dice,,,,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_utility_1.png
axie_puffy,5.0,Axie,Rare,Starter Axie. Class: Aquatic.,Puffy,,,,https://storage.googleapis.com/origin-production/assets/item/axie_puffy.png
ecard_neutral_3012_s8,10130121.0,Special,Epic,"(Alter Any)
<Retain>.",Scotch Tape,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5004.png
rune_aquatic_3010_s5,630101.0,Special,Epic,"{Solo}. On targets with HP >= 50%, Attacks deal +25% DMG; otherwise deal +15% DMG.",Hearty Warrior,,,,https://storage.googleapis.com/origin-production/assets/item/rune_aquatic_offensive_1.png
rune_aquatic_3011_s5,630111.0,Special,Epic,"{Solo}. When your turn starts, gain Shield equal to 10% of Max HP.",Calcium Armor,,,,https://storage.googleapis.com/origin-production/assets/item/rune_aquatic_defensive_1.png
ecard_neutral_4013_s8,10140131.0,Special,Mystic,"(Alter 2E Cards)
+10% Stat. When your turn start, if this Card is in your Draw Pile or Hand, <Purify>: 1.",Wooden Idol,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_dawn_5004.png
ecard_beast_2013_s8,10220131.0,Special,Rare,"(Alter Attacks)
<Unstable>. +20% ATK.",Beast's Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5003.png
ecard_plant_2011_s8,10520111.0,Special,Rare,"(Alter Any)
Max HP +12.",Plant's Charm of Vitality I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_2011.png
ecard_plant_3013_s8,10530131.0,Special,Epic,"(Alter Any)
+1 {Leaf} to allied Axies.",Leafy Pot,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_4003.png
axie_tripp,5.0,Axie,Rare,Starter Axie. Class: Beast.,Tripp,,,,https://storage.googleapis.com/origin-production/assets/item/axie_tripp.png
axie_venoki,5.0,Axie,Rare,Starter Axie. Class: Reptile.,Venoki,,,,https://storage.googleapis.com/origin-production/assets/item/axie_venoki.png
rune_neutral_3011_s8_nondec,130112.0,Special,Epic,"{Solo}. When the battle starts, gain 1 <Fragment> per unique Axie Class in your team. Creating a <Burst> deals 30 DMG to all enemies and heals allied Axies for 30 HP.",Energy Shard,,,,https://storage.googleapis.com/origin-production/assets/item/rune_energy_shard.png
rune_neutral_4012_s8_nondec,140122.0,Special,Mystic,"{Solo} Max HP +12%. On death, gain {Vengeance} equal to 15% of max HP and Cards in your Deck gain +15% Stats.",Vengeful Soul,,,,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_vengefulsoul.png
ecard_bird_2013_s5,10420131.0,Special,Rare,"(Alter Any)
On draw, deal 3 DMG to enemies.",Secret Egg,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5003.png
ecard_bird_3010_s5,10430101.0,Special,Epic,"(Alter Single Attacks)
ATK +9. Max HP -6.",Bird's Charm of Power II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5001.png
ecard_bird_3011_s5,10430111.0,Special,Epic,"Alter Multihit & <AoE> Attacks)
ATK +6. Max HP -6.",Bird's Charm of Focus II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5002.png
rune_neutral_2012_s8_nondec,120122.0,Special,Rare,"When the battle starts, this Axie's Cards gain +10% Stats, bonus +10% for each of your <Burst> levels.",Philosopher’s Stone,,,,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_evolutionstone.png
rune_neutral_3010_s8_nondec,130102.0,Special,Epic,"{Solo}. When your turn starts, if Hand and Draw Pile have > 1 Cursed Card, draw 1 Card; otherwise,  allied Axie's Cards gain +10% Value until your turn ends.",Pure Luck,,,,https://storage.googleapis.com/origin-production/assets/item/rune_pure_luck.png
rune_beast_2010_s8_nondec,220102.0,Special,Rare,"When the battle starts, +2 {Rage}. Attacks deal +15% DMG.",Way of Beast,,,,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_beast.png
rune_neutral_1010_s8_nondec,110102.0,Special,Common,"When your turn ends, heal 3% of Max HP.",Leftover Potion,,,,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_utility_1.png
rune_bird_2010_s8_nondec,420102.0,Special,Rare,"When the battle starts, +1 {Feather}, +1 {Feather} to allied Axies. Attacks deal +15% DMG.",Way of Bird,,,,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_bird.png
rune_aquatic_2012_s8_nondec,620122.0,Special,Rare,"Before the battle starts, add 1 [Giant Bubble] to your Deck. On death, grant 50% of this Axie's {Bubble Bomb} stacks to other allied Axies.",Giant Bubble,,,,https://storage.googleapis.com/origin-production/assets/item/rune_giant_bubble.png
rune_reptile_2010_s8_nondec,720102.0,Special,Rare,"When the battle starts, +2 {Spike}. When your turn ends, heal 5% Max HP.",Way of Reptile,,,,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_reptile.png
rune_dusk_2012_s8_nondec,1020122.0,Special,Rare,"On targets with Debuffs, Attacks deal +15% DMG. From attackers with Debuffs, take -15% DMG.",Malediction,,,,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_hybrid_1.png
ecard_neutral_3012_s8_nondec,10130122.0,Special,Epic,"(Alter Any)
<Retain>.",Scotch Tape,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5004.png
ecard_bug_2011_s8_nondec,10320112.0,Special,Rare,"(Alter Shields)
Shield +8.",Bug's Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_4001.png
ecard_reptile_3013_s8_nondec,10730132.0,Special,Epic,"(Alter Any)
+2 {Spike}. If this Axie doesn't have {Taunt}, apply 2 {Taunt} to self.",Gecko Mask,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_reptile_4003.png
ecard_bug_4001_s1_nft,20340010.0,Special,Mystic,"(Enhance any card)
Add <Innate>.",Secret Cocoon,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2001030,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5003.png
rune_neutral_2010_s7_offseason,120099.0,Special,Rare,Other allied Axie's Attacks gain +10% Value.,Pure Power (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_offensive_2.png
stk_mit_sleepy,1.0,Cosmetic,Common,(Sticker) Earned through Origins' exclusive in-game Gem shop.,Sleepy Mit,,,,https://storage.googleapis.com/origin-production/assets/sticker/mit_sleepy.png
rune_reptile_2010_s7_offseason,720099.0,Special,Rare,"When the battle starts, +2 {Spike}. When your turn ends, heal 5% Max HP.",Way of Reptile (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_reptile.png
ecard_neutral_1010_s7_offseason,10110100.0,Special,Common,"(Alter Any)
Max HP +4.",Charm of Vitality I (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1001.png
ecard_neutral_3011_s7_offseason,10130109.0,Special,Epic,"(Alter Single Attacks)
<Ambush>. Deal -10% DMG.",Sun Stamp (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_4003.png
ecard_neutral_3012_s7_offseason,10130119.0,Special,Epic,"(Alter Any)
<Retain>.",Scotch Tape (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5004.png
ecard_neutral_3013_s7_offseason,10130129.0,Special,Epic,"(Alter Any)
<Degrade>. +20% Stats.",Energy Drink S (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5006.png
ecard_neutral_3014_s7_offseason,10130139.0,Special,Epic,"(Alter Curses)
<Steal> 10 HP from a random enemy if it isn't {Alert}.",Cursed Doll (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_dusk_5004.png
ecard_neutral_3015_s7_offseason,10130149.0,Special,Epic,"(Alter Attacks/Heals/Shields)
<Cleanse>: 2 on allies or <Dispel>: 1 on enemies.
<Initial>: <Purify> 1.",Purifying Incense (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_dawn_5005.png
ecard_neutral_3016_s7_offseason,10130159.0,Special,Epic,"(Alter Summons)
When the Summon dies, deal 50% of its max HP as DMG to all Enemies (Cap: 25 DMG).",Last Gift (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_last_gift.png
ecard_neutral_3017_s7_offseason,10130169.0,Special,Epic,"(Alter Any Card)
Card Level +1 (cap at Stage 2).
This Axie's HP +5.",Awaken Stamp (M) (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_awaken_stamp_m.png
ecard_neutral_4010_s7_offseason,10140099.0,Special,Mystic,"(Alter Single Attacks)
Change target to any Enemy or ally. Deal -15% DMG.",Rocket Stamp (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5001.png
ecard_neutral_4011_s7_offseason,10140109.0,Special,Mystic,"(Alter Any)
<Banish>. +25% Stats.",Energy Drink M (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5005.png
ecard_neutral_4012_s7_offseason,10140119.0,Special,Mystic,"(Alter Curses)
Add 1 [Confused] to the Enemy's Discard Pile.
If they have ≥ 5 Cursed Cards, remove 2 at random and deal (10% of the target's Max HP) as DMG to all enemies.",Deadly Spell (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_dusk_5005.png
ecard_neutral_4013_s7_offseason,10140129.0,Special,Mystic,"(Alter 2E Cards)
+10% Stat. When your turn start, if this Card is in your Draw Pile or Hand, <Purify>: 1.",Wooden Idol (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_dawn_5004.png
ecard_neutral_4014_s7_offseason,10140139.0,Special,Mystic,"(Alter 2E Attacks)
-50% ATK, -1 Energy Cost.",Discount Coupon (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5002.png
ecard_neutral_4015_s7_offseason,10140149.0,Special,Mystic,"(Alter Any Card)
Card Level +1 (cap at Stage 2)
This Axie's HP +5. Card Stat + 10%.",Awaken Stamp (L) (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_awaken_stamp_l.png
ecard_beast_2011_s7_offseason,10220109.0,Special,Rare,"(Alter Single Attack)
ATK +6.",Beast's Charm of Power I (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_4001.png
ecard_beast_3010_s7_offseason,10230099.0,Special,Epic,"(Alter Single Attacks)
ATK +11. Max HP -6.",Beast's Charm of Power II (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5001.png
ecard_aquatic_3013_s7_offseason,10630129.0,Special,Epic,"(Alter Any)
+1 {Bubble} to allied Axies.",Bubble Paste (S7.5),,,,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_4003.png
ecard_bug_3001_s1,20330011.0,Special,Epic,"(Enhance a Shielding card)
Shield Stat +10",Bug's Charm of Endurance II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5001.png
selection_epic_charm_s8,3001.0,Pack,Epic,Open to select 1 Epic Sealed Charm,Choice Box: Epic Charm (S8),,,,https://storage.googleapis.com/origin-production/assets/item/selection_card_pack_3.png
selection_mystic_rune_s8,4004.0,Pack,Mystic,Open to select 1 Mystic Sealed Rune,Choice Box: Mystic Rune (S8),,,,https://storage.googleapis.com/origin-production/assets/item/selection_chest_4.png
selection_mystic_charm_s8,4003.0,Pack,Mystic,Open to select 1 Mystic Sealed Charm,Choice Box: Mystic Charm (S8),,,,https://storage.googleapis.com/origin-production/assets/item/selection_card_pack_4.png
random_rare_rune_s8_disenchantable,2004.0,Pack,Rare,"Open to randomly obtain 1 Rare Sealed Rune (non-Neutral, disenchantable)",Random Box: Non-Neutral Rare Rune (S8),,,,https://storage.googleapis.com/origin-production/assets/item/random_chest_2.png
random_rare_charm_s8_disenchantable,2003.0,Pack,Rare,"Open to randomly obtain 1 Rare Sealed Charm (non-Neutral, disenchantable)",Random Box: Non-Neutral Rare Charm (S8),,,,https://storage.googleapis.com/origin-production/assets/item/random_card_pack_2.png
random_epic_rune_s8_disenchantable,2004.0,Pack,Epic,"Open to randomly obtain 1 Epic Sealed Rune (non-Neutral, disenchantable)",Random Box: Non-Neutral Epic Rune (S8),,,,https://storage.googleapis.com/origin-production/assets/item/random_chest_3.png
random_epic_charm_s8_disenchantable,2003.0,Pack,Epic,"Open to randomly obtain 1 Epic Sealed Charm (non-Neutral, disenchantable)",Random Box: Non-Neutral Epic Charm (S8),,,,https://storage.googleapis.com/origin-production/assets/item/random_card_pack_3.png
random_mystic_rune_s8_disenchantable,4002.0,Pack,Mystic,"Open to randomly obtain 1 Mystic Sealed Rune (non-Neutral, disenchantable)",Random Box: Non-Neutral Mystic Rune (S8),,,,https://storage.googleapis.com/origin-production/assets/item/random_chest_4.png
stk_olek_happy,1.0,Cosmetic,Common,(Sticker) Earned through Origins' exclusive in-game Gem shop.,Happy Olek,,,,https://storage.googleapis.com/origin-production/assets/sticker/olek_happy.png
stk_ena_cheerful,1.0,Cosmetic,Common,"(Sticker) Earned from reaching ""Chick"" Rank in Season 8.",Cheerful Ena,,,,https://storage.googleapis.com/origin-production/assets/sticker/ena_cheerful.png
scrap,1.0,Material,Rare,"Used to purchase item from Scrap Shop.
Obtained from Disenchanting Rune/Charm.",Scrap,,,,https://storage.googleapis.com/origin-production/assets/item/selection_card_piece_2.png
random_mystic_charm_s8_disenchantable,4001.0,Pack,Mystic,"Open to randomly obtain 1 Mystic Sealed Charm (non-Neutral, disenchantable)",Random Box: Non-Neutral Mystic Charm (S8),,,,https://storage.googleapis.com/origin-production/assets/item/random_card_pack_4.png
box_test_rune_charm_s7_offseason,4001.0,Pack,Mystic,Contains test versions of all Season 8 Runes and Charms.,S8 Test Kit,,,,https://storage.googleapis.com/origin-production/assets/item/selection_chest_4.png
bdr_s8_lotus_petal_01,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 1 player in Season 8!,Rank 1 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_01.png
bdr_s8_lotus_petal_02,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 2 player in Season 8!,Rank 2 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_02.png
bdr_s8_lotus_petal_03,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 3 player in Season 8!,Rank 3 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_03.png
bdr_s8_lotus_petal_04,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 4 player in Season 8!,Rank 4 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_04.png
bdr_s8_lotus_petal_05,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 5 player in Season 8!,Rank 5 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_05.png
bdr_s8_lotus_petal_06,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 6 player in Season 8!,Rank 6 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_06.png
bdr_s8_lotus_petal_07,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 7 player in Season 8!,Rank 7 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_07.png
bdr_s8_lotus_petal_08,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 8 player in Season 8!,Rank 8 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_08.png
bdr_s8_lotus_petal_09,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 9 player in Season 8!,Rank 9 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_09.png
bdr_s8_lotus_petal_10,1.0,Cosmetic,Common,(Border) Earned from finishing as the number 10 player in Season 8!,Rank 10 Champion Lotus Petal (S8),,,,https://storage.googleapis.com/origin-production/assets/border/s8_lotus_petal_10.png
ecard_neutral_2016_s5_nft,10120160.0,Special,Rare,"(Alter Single Attacks)
Change target to a random enemy.",Earth Stamp,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2005007,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_4001.png
ticket_collector_s8,7.0,Material,Common,Each ticket represents your share in the Collectible Rewards,Collector's Ticket,,,,https://storage.googleapis.com/origin-production/assets/item/ticket_collector.png
collection_chest_japanese_s8,1.0,Pack,Mystic,This chest contains rewards for skilled and active Japanese Axie collectors!,Japanese Chest (S8),,,,https://storage.googleapis.com/origin-production/assets/item/collection_chest_japanese.png
collection_chest_meo_s8,1.0,Pack,Mystic,This chest contains rewards for skilled and active MEO Axie collectors!,MEO Chest (S8),,,,https://storage.googleapis.com/origin-production/assets/item/collection_chest_meo.png
collection_chest_origin_s8,1.0,Pack,Mystic,This chest contains rewards for skilled and active Origin Axie collectors!,Origin Chest (S8),,,,https://storage.googleapis.com/origin-production/assets/item/collection_chest_origin.png
collection_chest_shiny_summer_s8,1.0,Pack,Mystic,This chest contains rewards for skilled and active Shiny Summer Axie collectors!,Shiny Summer Chest (S8),,,,https://storage.googleapis.com/origin-production/assets/item/collection_chest_shiny_summer.png
collection_chest_xmas_s8,1.0,Pack,Mystic,This chest contains rewards for skilled and active Xmas Axie collectors!,Xmas Chest (S8),,,,https://storage.googleapis.com/origin-production/assets/item/collection_chest_xmas.png
collection_chest_mystic_s8,1.0,Pack,Mystic,This chest contains rewards for skilled and active Mystic Axie collectors!,Mystic Chest (S8),,,,https://storage.googleapis.com/origin-production/assets/item/collection_chest_mystic.png
collection_chest_summer_s8,1.0,Pack,Mystic,This chest contains rewards for skilled and active Summer Axie collectors!,Summer Chest (S8),,,,https://storage.googleapis.com/origin-production/assets/item/collection_chest_summer.png
selection_common_rune_base,1002.0,Pack,Common,Open to select 1 Common Sealed Rune (Base).,Choice Box: Common Rune (Base),,,,https://storage.googleapis.com/origin-production/assets/item/selection_chest_1.png
selection_common_charm_base,1001.0,Pack,Common,Open to select 1 Common Sealed Charm (Base).,Choice Box: Common Charm (Base),,,,https://storage.googleapis.com/origin-production/assets/item/selection_card_pack_1.png
avt_eggshell_pomodoro,1.0,Cosmetic,Common,(Avatar) Earned through Origins' exclusive in-game Gem shop.,Eggshell Pomodoro,,,,https://storage.googleapis.com/origin-production/assets/avatar/eggshell_pomodoro.png
stk_s6_halloween_venoki_v2,1.0,Cosmetic,Common,(Sticker) Earned through Origins' exclusive in-game Gem shop.,Venoki's Venomous Vial,,,,https://storage.googleapis.com/origin-production/assets/sticker/halloween_venoki_v2.png
stk_get_rich_01,1.0,Cosmetic,Common,(Sticker) Earned through Origins' exclusive in-game Gem shop.,Buba's Treasure Bliss,,,,https://storage.googleapis.com/origin-production/assets/sticker/get_rich_01.png
stk_get_rich_02,1.0,Cosmetic,Common,(Sticker) Earned through Origins' exclusive in-game Gem shop.,Puffy's Riches,,,,https://storage.googleapis.com/origin-production/assets/sticker/get_rich_02.png
stk_noir_question,1.0,Cosmetic,Common,(Sticker) Earned through Origins' exclusive in-game Gem shop.,What are you doing?,,,,https://storage.googleapis.com/origin-production/assets/sticker/noir_question.png
stk_giggling,1.0,Cosmetic,Common,(Sticker) Earned through Origins' exclusive in-game Gem shop.,Giggling Rouge,,,,https://storage.googleapis.com/origin-production/assets/sticker/giggling.png
rune_neutral_2002_s1,10120021.0,Special,Rare,Attack cards gain 15% {Class Bonus}.,Pure Power,,,,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_offensive_2.png
bdr_gold_07_s2,1.0,Cosmetic,Common,Border,Rank 7 Gold (S2),,,,https://storage.googleapis.com/origin-production/assets/border/s2_gold_07.png
bdr_gold_08_s2,1.0,Cosmetic,Common,Border,Rank 8 Gold (S2),,,,https://storage.googleapis.com/origin-production/assets/border/s2_gold_08.png
ecard_bird_3002_s0,20430021.0,Special,Epic,"(Enhance a Multihit Attack card)
ATK +4",Bird's Charm of Focus II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5002.png
ecard_reptile_4002_s0,20740021.0,Special,Mystic,"(Enhance any card)
Add <Banish>.",Reptile Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_reptile_5004.png
ecard_beast_3011_s4_nft,10230110.0,Special,Epic,"(Alter Multihit & AoE Attacks)
ATK +5. Max HP -6.",Beast's Charm of Focus II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004022,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_3011.png
ecard_beast_3012_s4_nft,10230120.0,Special,Epic,"(Alter Any)
<Degrade>. +2 {Rage}.",Beast's Energy Drink S,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004023,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5004.png
ecard_beast_3013_s4_nft,10230130.0,Special,Epic,"(Alter Any)
+1 {Rage} to other allied Axies.",Mask of Frenzy,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004024,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_4003.png
rune_bug_3010_s2_nft,330100.0,Special,Epic,{Solo}. This Axie's Single Attacks consume 20% of the Axie's current Shield and deal bonus DMG = 3 times that amount.,Sturdy Fighter,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002016,https://storage.googleapis.com/origin-production/assets/item/rune_bug_offensive_1.png
